DistrictId,Program,Fte,FiscalYear,CalculationPeriod,SourceFile,SourceUrl,FteType
34,300,83.27,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
35,300,1370.8,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
36,300,2086.47,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
37,300,502.42,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
38,300,152.29,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
39,300,50.28,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
40,300,104.82,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
41,300,863.5,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
42,300,1333.57,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
43,300,492.81,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
44,300,204.72,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
45,300,365.57,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
46,300,632.8,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
47,300,181.29,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
48,300,2632.26,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
49,300,1038.95,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
50,300,4204.87,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
51,300,1292.53,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
52,300,2772.4,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
53,300,3193.95,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
54,300,301.91,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
55,300,563.23,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
56,300,903.78,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
57,300,458.83,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
58,300,835.0,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
59,300,1734.57,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
60,300,279.17,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
61,300,220.27,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
62,300,23.66,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
63,300,43.1,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
64,300,1965.25,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
65,300,156.4,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
66,300,124.45,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
67,300,70.0,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
68,300,15.66,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
69,300,2.47,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
70,300,0.0,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
71,300,0.0,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
72,300,0.0,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
73,300,45.52,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
74,300,0.0,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
75,300,1391.17,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
99,300,63604.73,2014-15,Final Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
1,101,7178.43,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
2,101,1408.52,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
3,101,7272.17,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
4,101,828.6,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
5,101,16844.6,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
6,101,58990.42,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
7,101,587.1,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
8,101,3395.87,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
9,101,3853.96,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
10,101,7323.23,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
11,101,9271.89,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
12,101,2907.78,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
13,101,67188.27,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
14,101,1171.2,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
15,101,580.12,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
16,101,36106.79,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
17,101,11181.37,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
18,101,3101.07,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
19,101,376.19,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
20,101,1763.22,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
21,101,601.1,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
22,101,521.89,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
23,101,481.5,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
24,101,455.23,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
25,101,1388.11,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
26,101,1602.29,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
27,101,5647.2,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
28,101,3209.63,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
29,101,46975.7,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
30,101,913.36,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
31,101,4315.71,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
32,101,1748.57,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
33,101,247.77,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
34,101,283.47,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
35,101,10726.26,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
36,101,21739.91,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
37,101,8638.79,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
38,101,1381.07,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
39,101,349.97,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
40,101,694.51,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
41,101,10266.94,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
42,101,10227.95,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
43,101,3740.73,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
44,101,1991.9,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
45,101,2713.34,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
46,101,8181.23,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
47,101,1273.98,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
48,101,43963.29,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
49,101,12185.18,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
50,101,37020.58,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
51,101,16877.31,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
52,101,23225.81,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
53,101,22945.63,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
54,101,2855.73,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
55,101,8251.49,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
56,101,9496.67,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
57,101,6374.87,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
58,101,9161.04,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
59,101,15134.89,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
60,101,2233.0,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
61,101,1653.39,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
62,101,854.51,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
63,101,652.62,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
64,101,14436.76,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
65,101,1180.37,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
66,101,2459.98,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
67,101,826.1,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
68,101,0.0,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
69,101,158.31,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
70,101,194.09,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
71,101,496.31,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
72,101,350.66,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
73,101,333.52,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
74,101,206.75,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
75,101,1557.5,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
99,101,626735.27,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
1,102,6536.07,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
2,102,1651.17,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
3,102,7895.9,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
4,102,859.83,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
5,102,19286.39,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
6,102,73736.1,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
7,102,651.36,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
8,102,4358.0,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
9,102,4384.79,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
10,102,9211.17,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
11,102,12393.23,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
12,102,3127.26,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
13,102,87267.34,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
14,102,1454.9,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
15,102,564.74,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
16,102,37446.84,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
17,102,11452.18,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
18,102,4087.98,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
19,102,373.15,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
20,102,1726.18,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
21,102,707.35,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
22,102,582.66,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
23,102,540.82,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
24,102,524.87,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
25,102,1684.81,2014-15,Fourth Calculation,2014-15FinalFTE.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2014-15FinalFTE.xls,Unweighted FTE
